x1,y1,x2,y2,length,angle,speed,left,middle,right,batch
0,25,781,271,818.826599470242,0.305143352076869,91.43414634146342,2023-10-05 08:26:48.125,2023-10-05 08:27:03.750,2023-10-05 08:27:19.500,2023-10-05 08:26:45
428,161,776,271,364.97123174299645,0.3061538989006681,91.11272727272727,2023-10-05 08:26:48.125,2023-10-05 08:27:04.000,2023-10-05 08:27:19.750,2023-10-05 08:26:45
425,160,770,270,362.1118611699981,0.3086508670768651,90.32727272727273,2023-10-05 08:26:48.000,2023-10-05 08:27:04.000,2023-10-05 08:27:19.875,2023-10-05 08:26:45
449,169,769,271,335.86306733548423,0.3085686437585173,90.3529411764706,2023-10-05 08:26:48.125,2023-10-05 08:27:04.125,2023-10-05 08:27:20.000,2023-10-05 08:26:45
502,187,766,272,277.34635386101615,0.3114886569300935,89.44941176470589,2023-10-05 08:26:48.125,2023-10-05 08:27:04.250,2023-10-05 08:27:20.250,2023-10-05 08:26:45
2,26,408,157,426.61106408530947,0.31211408471727375,89.25801526717558,2023-10-05 08:26:48.125,2023-10-05 08:27:04.250,2023-10-05 08:27:20.375,2023-10-05 08:26:45
539,200,764,272,236.23928547132036,0.3097029445424562,90.0,2023-10-05 08:26:48.375,2023-10-05 08:27:04.375,2023-10-05 08:27:20.375,2023-10-05 08:26:45
0,26,248,106,260.5839595984373,0.3120421215625333,89.28,2023-10-05 08:26:48.250,2023-10-05 08:27:04.375,2023-10-05 08:27:20.500,2023-10-05 08:26:45
0,27,239,104,251.09759058979438,0.3116753285725024,89.3922077922078,2023-10-05 08:26:48.375,2023-10-05 08:27:04.375,2023-10-05 08:27:20.500,2023-10-05 08:26:45
0,29,418,162,438.64906246337745,0.3080527810237764,90.51428571428572,2023-10-05 08:26:48.625,2023-10-05 08:27:04.500,2023-10-05 08:27:20.375,2023-10-05 08:26:45
45,267,290,360,262.0572456544562,0.3627903002516675,75.87096774193549,2023-10-05 08:27:16.125,2023-10-05 08:27:35.125,2023-10-05 08:27:54.125,2023-10-05 08:26:45
37,266,295,363,275.6320010448714,0.3596199269666127,76.6020618556701,2023-10-05 08:27:16.500,2023-10-05 08:27:35.250,2023-10-05 08:27:54.000,2023-10-05 08:26:45
386,398,599,478,227.52802025245154,0.3592850735173811,76.68,2023-10-05 08:27:16.625,2023-10-05 08:27:35.375,2023-10-05 08:27:54.125,2023-10-05 08:26:45
35,267,298,365,280.6652810733811,0.3566856023997836,77.28979591836735,2023-10-05 08:27:16.625,2023-10-05 08:27:35.375,2023-10-05 08:27:54.000,2023-10-05 08:26:45
